"Water Control Zone","River","Station","Dates","Sample No","5-Day Biochemical Oxygen Demand (mg/L)","Aluminium (μg/L)","Ammonia-Nitrogen (mg/L)","Anionic Surfactants (as Manoxol OT) (mg/L)","Antimony (μg/L)","Arsenic (μg/L)","Barium (μg/L)","Beryllium (μg/L)","Boron (μg/L)","Cadmium (μg/L)","Chemical Oxygen Demand (mg/L)","Chloride (mg/L)","Chlorophyll-a (μg/L)","Chromium (μg/L)","Conductivity (μS/cm)","Copper (μg/L)","Cyanide (mg/L)","Dissolved Oxygen (%saturation)","Dissolved Oxygen (mg/L)","E. coli (counts/100mL)","Faecal Coliforms (counts/100mL)","Flow (m³/s)","Fluoride (mg/L)","Free Hydrogen Sulphide (mg/L)","Iron (μg/L)","Lead (μg/L)","Manganese (μg/L)","Mercury (μg/L)","Molybdenum (μg/L)","Nickel (μg/L)","Nitrate-Nitrogen (mg/L)","Nitrite-Nitrogen (mg/L)","Oil and Grease (mg/L)","Orthophosphate Phosphorus (mg/L)","pH","Phaeopigment (μg/L)","Salinity (ppt)","Silica (as SiO₂) (mg/L)","Silver (μg/L)","Sulphide (mg/L)","Suspended solids (mg/L)","Thallium (μg/L)","Total Kjeldahl Nitrogen (mg/L)","Total Organic Carbon (mg/L)","Total Phosphorus (mg/L)","Total Solids (mg/L)","Total Volatile Solids (mg/L)","Turbidity (NTU)","Vanadium (μg/L)","Water Temperature (°C)","Zinc (μg/L)"
"Deep Bay","Ha Pak Nai Stream","DB1","2000-03-27","1","0.5","490","<0.005","0.11","<1","<1","21","<1","<50","<0.1","3","<10","","<1","41","1","<0.01","108","9.4","2","19","0.001","0.3","<0.01","180","2","40","<1","<2","<1","0.15","0.004","<0.5","<0.002","7.7","","0","21","<1","<0.02","12","<1","0.08","2","<0.02","84","37","7.7","<2","22.2","20"
"Deep Bay","Ha Pak Nai Stream","DB1","2000-04-28","1","0.4","90","0.018","<0.05","<1","<1","32","<1","<50","<0.1","4","<10","","<1","30","<1","<0.01","99","8.6","1000","3300","0.112","<0.2","<0.01","<50","2","<10","<1","<2","<1","0.12","0.007","<0.5","<0.002","7.1","","0","14","<1","<0.02","17","<1","<0.05","2","<0.02","74","23","39.2","<2","22.4","<10"
"Deep Bay","Ha Pak Nai Stream","DB1","2000-05-25","1","0.7","170","0.099","0.07","<1","<1","8","<1","<50","<0.1","12","<10","","<1","43","<1","<0.01","102","8","800","2400","0.089","<0.2","<0.01","80","2","20","<1","<2","<1","0.51","0.006","<0.5","0.005","6.9","","0","14","<1","<0.02","7.9","<1","0.25","3","<0.02","74","20","24.8","<2","27.7","<10"
"Deep Bay","Ha Pak Nai Stream","DB1","2000-06-22","1","0.2","<50","0.014","<0.05","<1","<1","2","<1","<50","<0.1","5","<10","","<1","35","<1","<0.01","107","8.4","56","540","0.017","<0.2","<0.01","70","1","10","<1","<2","<1","0.13","0.004","<0.5","<0.002","7.1","","0","17","<1","<0.02","3.9","<1","<0.05","1","<0.02","63","18","14","<2","28.1","<10"
"Deep Bay","Ha Pak Nai Stream","DB1","2000-07-20","1","0.5","350","0.052","0.09","<1","<1","12","<1","<50","0.1","10","<10","","<1","19","1","<0.01","101","8.4","1500","34000","0.437","<0.2","<0.01","120","18","80","<1","<2","<1","0.068","0.016","<0.5","0.019","6.6","","0","5.3","<1","<0.02","240","<1","0.38","2","0.04","330","60","273.9","<2","25.4","20"
"Deep Bay","Ha Pak Nai Stream","DB1","2000-08-11","1","0.2","70","0.016","<0.05","<1","<1","27","<1","<50","<0.1","3","<10","","<1","40","2","<0.01","102","7.6","31","810","0.063","<0.2","<0.01","70","1","20","<1","<2","<1","0.11","0.006","<0.5","<0.002","7.3","","0","19","<1","<0.02","2.8","<1","0.06","<1","<0.02","67","17","8.3","<2","30.8","20"
"Deep Bay","Ha Pak Nai Stream","DB1","2000-09-07","1","<0.1","80","0.012","0.27","<1","<1","8","<1","<50","0.1","<2","<10","","2","36","7","<0.01","96","7.6","25","930","0.016","<0.2","<0.01","90","2","<10","<1","<2","1","0.15","0.004","<0.5","0.008","6.9","","0","18","<1","<0.02","2.9","<1","<0.05","<1","<0.02","49","22","6.6","<2","27.5","20"
"Deep Bay","Ha Pak Nai Stream","DB1","2000-10-04","1","<0.1","130","0.028","0.11","<1","<1","9","<1","<50","<0.1","3","<10","","<1","41","<1","<0.01","112","8.9","63","510","0.023","0.2","<0.01","50","5","10","<1","<2","<1","0.077","0.003","<0.5","<0.002","7.3","","0","17","<1","<0.02","3.2","<1","0.1","1","<0.02","71","13","8","<2","27.5","<10"
"Deep Bay","Ha Pak Nai Stream","DB1","2000-11-01","1","0.2","80","0.02","0.06","<1","<1","8","<1","<50","<0.1","3","<10","","<1","35","<1","<0.01","102","9.1","4","100","0.015","<0.2","<0.01","110","2","20","<1","<2","<1","0.11","0.003","<0.5","0.014","7.1","","0","20","<1","<0.02","2.4","<1","<0.05","<1","<0.02","74","29","5.8","<2","20.8","30"
"Deep Bay","Ha Pak Nai Stream","DB1","2000-12-04","1","1.2","220","0.014","0.05","<1","<1","2","<1","<50","<0.1","5","<10","","<1","33","<1","<0.01","104","9.8","18","300","0.052","0.2","<0.01","110","<1","<10","<1","<2","<1","0.099","0.003","<0.5","<0.002","7.3","","0","20","<1","<0.02","1.3","<1","<0.05","2","<0.02","99","18","3.3","<2","17.9","<10"
"Deep Bay","Tai Shui Hang Stream","DB2","2000-01-10","1","2.5","90","0.076","0.14","<1","<1","4","<1","<50","<0.1","2","66","","<1","252","<1","<0.01","90","8.2","28","68","null","0.3","<0.01","330","<1","100","<1","<2","<1","0.094","0.002","<0.5","0.009","7.3","","0.1","21","<1","<0.02","2.2","<1","0.12","1","<0.02","210","44","2.3","<2","20.2","<10"
"Deep Bay","Tai Shui Hang Stream","DB2","2000-02-16","1","1.6","50","<0.005","<0.05","<1","<1","3","<1","<50","<0.1","4","20","","<1","94","<1","<0.01","99","9.2","3","23","null","0.3","<0.01","350","<1","110","<1","<2","<1","0.099","<0.002","<0.5","<0.002","7.1","","0","21","<1","<0.02","1.4","<1","<0.05","1","<0.02","71","13","2.1","<2","18.8","<10"
"Deep Bay","Tai Shui Hang Stream","DB2","2000-03-27","1","0.8","160","<0.005","0.08","<1","<1","23","<1","<50","<0.1","2","21","","<1","112","<1","<0.01","100","8.5","140","230","null","0.3","<0.01","340","1","100","<1","<2","<1","0.085","0.003","<0.5","0.009","7.1","","0.1","21","<1","<0.02","3.4","<1","0.07","1","<0.02","96","22","7.4","<2","23","<10"
"Deep Bay","Tai Shui Hang Stream","DB2","2000-05-25","1","0.4","80","0.061","<0.05","<1","<1","14","<1","<50","<0.1","10","<10","","<1","47","<1","<0.01","98","7.5","680","2000","0.07","0.2","<0.01","80","2","20","<1","<2","<1","0.39","0.008","<0.5","<0.002","6.8","","0","16","<1","<0.02","9.2","<1","0.14","2","<0.02","80","17","33.2","<2","29.7","<10"
"Deep Bay","Tai Shui Hang Stream","DB2","2000-06-22","1","<0.1","60","0.019","<0.05","<1","<1","2","<1","<50","<0.1","<2","<10","","<1","39","<1","<0.01","104","7.9","27","570","1.944","<0.2","<0.01","160","2","50","<1","<2","<1","0.16","0.011","<0.5","<0.002","6.8","","0","18","<1","<0.02","4.7","<1","<0.05","<1","<0.02","71","12","12.7","<2","29.5","20"
"Deep Bay","Tai Shui Hang Stream","DB2","2000-07-20","1","0.5","310","0.055","<0.05","<1","<1","11","<1","<50","0.3","8","<10","","<1","24","2","<0.01","100","8.1","240","28000","1.545","0.3","<0.01","140","19","50","<1","<2","<1","0.12","0.015","<0.5","<0.002","6.5","","0","7.3","<1","<0.02","210","<1","0.39","2","0.05","320","52","154","<2","25.7","20"
"Deep Bay","Tai Shui Hang Stream","DB2","2000-08-11","1","0.2","60","0.013","<0.05","<1","<1","12","<1","<50","<0.1","3","<10","","<1","46","2","<0.01","103","7.5","21","550","0.021","0.2","<0.01","120","1","20","<1","<2","<1","0.11","<0.002","<0.5","0.007","7.1","","0","20","<1","<0.02","2.9","<1","<0.05","<1","<0.02","58","16","5.7","<2","32.3","<10"
"Deep Bay","Tai Shui Hang Stream","DB2","2000-09-07","1","<0.1","130","0.023","0.21","<1","<1","9","<1","<50","<0.1","2","<10","","1","40","<1","<0.01","91","7.1","33","790","0.102","<0.2","<0.01","170","3","20","<1","<2","<1","0.13","0.002","<0.5","<0.002","6.6","","0","19","<1","<0.02","6","<1","<0.05","<1","<0.02","65","15","9.6","<2","28.5","20"
"Deep Bay","Tai Shui Hang Stream","DB2","2000-10-04","1","0.2","190","0.029","0.06","<1","<1","12","<1","<50","<0.1","4","<10","","<1","46","<1","<0.01","110","8.6","49","690","0.038","0.3","<0.01","80","4","20","<1","<2","<1","0.059","0.002","<0.5","0.01","7","","0","20","<1","<0.02","28","<1","0.12","1","<0.02","90","14","3.9","<2","28.6","<10"
"Deep Bay","Tai Shui Hang Stream","DB2","2000-11-01","1","0.4","70","0.02","0.05","<1","<1","15","<1","<50","<0.1","2","<10","","<1","46","1","<0.01","101","8.9","1","59","0.045","0.2","<0.01","260","2","70","<1","<2","<1","0.1","0.002","<0.5","0.012","6.9","","0","21","<1","<0.02","1.6","<1","<0.05","<1","<0.02","72","17","6.1","<2","21.7","30"
"Deep Bay","Tai Shui Hang Stream","DB2","2000-12-04","1","0.4","160","0.017","0.08","<1","<1","8","<1","<50","<0.1","5","<10","","1","39","<1","<0.01","102","9.6","14","260","0.122","0.2","<0.01","120","<1","<10","<1","<2","<1","0.11","<0.002","<0.5","0.004","7.1","","0","21","<1","<0.02","2","<1","0.09","2","<0.02","81","5.2","1.6","<2","18.4","20"
"Deep Bay","Pak Nai Stream","DB3","2000-01-10","1","3.7","140","0.063","0.08","<1","<1","4","<1","<50","<0.1","2","10","","<1","71","<1","<0.01","107","9.6","530","1900","0.006","0.2","<0.01","220","<1","30","<1","<2","<1","0.32","0.002","<0.5","0.02","7.6","","0","20","<1","<0.02","5.8","<1","0.24","1","0.07","120","20","2.1","<2","20.5","<10"
"Deep Bay","Pak Nai Stream","DB3","2000-02-16","1","1.9","160","0.043","<0.05","<1","<1","5","<1","<50","<0.1","6","18","","<1","90","<1","<0.01","109","10.2","210","280","0.014","0.2","<0.01","290","<1","50","<1","<2","<1","0.33","0.004","<0.5","0.027","7.4","","0","18","<1","<0.02","1.5","<1","0.18","2","0.08","73","24","3.5","<2","18.6","<10"
"Deep Bay","Pak Nai Stream","DB3","2000-03-27","1","2.5","540","0.086","0.05","<1","<1","34","<1","<50","<0.1","4","18","","<1","155","3","<0.01","103","8.9","420","910","0.019","0.2","<0.01","770","5","90","<1","<2","2","0.52","0.031","<0.5","0.079","9.6","","0.1","22","<1","<0.02","15","<1","0.46","2","0.14","140","32","17.3","<2","22.6","30"
"Deep Bay","Pak Nai Stream","DB3","2000-04-28","1","0.8","70","0.06","<0.05","<1","<1","26","<1","<50","<0.1","3","<10","","<1","69","10","<0.01","94","8.2","460","3700","0.032","<0.2","<0.01","200","3","90","<1","<2","<1","1.2","0.008","<0.5","0.007","6.7","","0","15","<1","<0.02","15","<1","0.14","2","0.04","100","28","23.1","<2","22.5","10"
"Deep Bay","Pak Nai Stream","DB3","2000-05-25","1","0.3","90","0.064","<0.05","<1","<1","9","<1","<50","<0.1","8","<10","","<1","61","<1","<0.01","96","7.6","280","1300","0.176","<0.2","<0.01","180","5","80","<1","<2","<1","0.42","0.005","<0.5","0.011","6.8","","0","17","<1","<0.02","10","<1","0.14","1","<0.02","95","31","22.1","<2","27.8","20"
"Deep Bay","Pak Nai Stream","DB3","2000-06-22","1","0.4","260","0.11","<0.05","<1","<1","4","<1","<50","<0.1","8","<10","","<1","60","1","<0.01","101","7.8","1400","48000","0.061","<0.2","<0.01","220","13","80","<1","<2","<1","0.24","0.033","<0.5","0.037","6.9","","0","17","<1","<0.02","300","<1","0.56","2","0.17","370","79","314.1","<2","28.2","10"
"Deep Bay","Pak Nai Stream","DB3","2000-07-20","1","1.1","510","0.07","0.1","<1","<1","7","<1","<50","0.1","8","<10","","<1","22","2","<0.01","99","8.2","1700","44000","0.315","<0.2","<0.01","200","30","110","<1","<2","<1","0.12","0.025","<0.5","0.022","6.4","","0","4.7","<1","<0.02","570","<1","0.48","2","0.06","680","100","999","<2","25.2","10"
"Deep Bay","Pak Nai Stream","DB3","2000-08-11","1","0.3","90","0.044","0.09","<1","<1","30","<1","<50","<0.1","3","<10","","<1","59","2","<0.01","102","7.5","410","2500","0.044","<0.2","<0.01","200","3","50","<1","<2","<1","0.24","0.007","<0.5","0.009","7","","0","19","<1","<0.02","4.4","<1","0.05","<1","<0.02","69","17","13.2","<2","31.4","40"
"Deep Bay","Pak Nai Stream","DB3","2000-09-07","1","0.5","60","0.37","0.3","<1","<1","12","<1","<50","<0.1","3","11","","<1","77","<1","<0.01","93","7.2","3200","8700","0.071","<0.2","<0.01","170","2","40","<1","<2","<1","0.52","0.015","<0.5","0.048","6.8","","0","18","<1","<0.02","4","<1","0.44","1","0.08","72","40","10.5","<2","28.2","10"
"Deep Bay","Pak Nai Stream","DB3","2000-10-04","1","0.2","<50","0.049","<0.05","<1","<1","10","<1","<50","<0.1","3","12","","1","79","<1","<0.01","108","8.5","220","680","0.032","<0.2","<0.01","100","4","30","<1","<2","<1","0.23","0.003","<0.5","0.018","7","","0","20","<1","<0.02","2.9","<1","0.14","1","<0.02","98","25","9.6","<2","27.4","10"
"Deep Bay","Pak Nai Stream","DB3","2000-11-01","1","0.4","70","0.038","<0.05","<1","<1","8","<1","<50","<0.1","2","11","","<1","68","<1","<0.01","101","8.9","90","810","0.057","<0.2","<0.01","190","1","60","<1","<2","<1","0.26","0.01","<0.5","0.015","6.9","","0","19","<1","<0.02","3.3","<1","<0.05","<1","<0.02","89","21","10.2","<2","21.6","20"
"Deep Bay","Pak Nai Stream","DB3","2000-12-04","1","0.4","120","0.051","0.1","<1","<1","7","<1","<50","<0.1","5","<10","","<1","57","<1","<0.01","99","9.4","230","1200","0.034","<0.2","<0.01","200","<1","20","<1","<2","<1","0.24","0.004","<0.5","0.018","7.1","","0","19","<1","<0.02","3.1","<1","0.1","2","0.02","78","1.6","4.8","<2","18.3","10"
"Deep Bay","Sheung Pak Nai Stream","DB5","2000-01-10","1","2.2","100","0.093","0.14","<1","<1","4","<1","<50","<0.1","4","<10","","<1","65","<1","<0.01","87","7.8","60","2200","0.022","<0.2","<0.01","470","6","170","<1","<2","<1","0.091","0.005","<0.5","0.022","7.3","","0","20","<1","0.06","86","<1","0.39","1","0.12","160","17","47.1","<2","20.8","10"
"Deep Bay","Sheung Pak Nai Stream","DB5","2000-02-16","1","1.4","<50","<0.005","0.13","<1","<1","3","<1","<50","<0.1","6","<10","","<1","109","<1","<0.01","90","8.5","4","120","0.038","0.2","<0.01","900","2","200","<1","<2","<1","0.16","0.004","<0.5","0.005","7.5","","0.1","20","<1","<0.02","9.5","<1","<0.05","1","0.02","66","15","10.8","<2","18.6","<10"
"Deep Bay","Sheung Pak Nai Stream","DB5","2000-03-27","1","1.5","290","<0.005","0.08","<1","<1","18","<1","<50","<0.1","2","<10","","<1","58","1","<0.01","100","8.7","76","490","0.022","0.3","<0.01","190","2","70","<1","<2","<1","0.15","0.002","<0.5","0.008","7.5","","0","21","<1","<0.02","8.6","<1","<0.05","1","<0.02","76","24","11.5","<2","22.7","10"
"Deep Bay","Sheung Pak Nai Stream","DB5","2000-04-28","1","1.5","50","0.035","0.05","<1","<1","27","<1","<50","<0.1","4","<10","","<1","36","<1","<0.01","95","8.2","150","800","0.084","<0.2","<0.01","260","2","50","<1","<2","<1","0.21","0.004","<0.5","<0.002","7","","0","14","<1","<0.02","23","<1","0.34","2","0.03","76","22","150.4","<2","23","<10"
"Deep Bay","Sheung Pak Nai Stream","DB5","2000-05-25","1","0.3","60","0.063","0.05","<1","<1","10","<1","<50","<0.1","6","<10","","<1","43","<1","<0.01","98","7.6","800","3700","0.035","<0.2","<0.01","180","1","50","<1","<2","<1","0.3","0.006","<0.5","0.004","7.1","","0","18","<1","<0.02","5.7","<1","0.14","1","<0.02","63","14","22.5","<2","28.8","<10"
